1559243306766027155
400783, 146, -50, -3994, -19, 35, 11, 334, -69, -1038, 26.13, 169.85, 156.61
400792, 190, -24, -3996, -20, 38, 11, 316, -70, -1036, 26.13, 169.84, 156.60
400802, 182, -12, -3998, -18, 37, 11, 323, -65, -1039, 26.13, 169.84, 156.60
400812, 158, -10, -3976, -18, 38, 11, 325, -75, -1046, 26.13, 169.84, 156.59
400822, 184, -32, -3988, -16, 38, 11, 319, -61, -1033, 26.12, 169.84, 156.58
400833, 190, -50, -3976, -18, 37, 11, 333, -72, -1034, 26.12, 169.83, 156.57
400842, 190, -40, -3970, -18, 38, 14, 330, -65, -1034, 26.12, 169.83, 156.56
400852, 168, 6, -3972, -20, 37, 11, 328, -75, -1041, 26.11, 169.83, 156.55
400862, 126, 2, -3988, -18, 36, 11, 317, -66, -1035, 26.11, 169.83, 156.55
400872, 178, -46, -3954, -19, 37, 12, 316, -70, -1041, 26.10, 169.82, 156.54
400882, 162, -48, -3972, -20, 36, 13, 322, -76, -1031, 26.10, 169.82, 156.53
400892, 186, -32, -4012, -18, 37, 13, 320, -72, -1039, 26.10, 169.82, 156.52
400902, 126, -46, -3986, -19, 37, 12, 319, -71, -1033, 26.09, 169.82, 156.51
400912, 152, -34, -4010, -19, 38, 13, 316, -72, -1034, 26.09, 169.82, 156.50
400922, 178, -54, -4042, -18, 38, 12, 317, -66, -1040, 26.09, 169.81, 156.49
400932, 200, -26, -3992, -18, 37, 9, 318, -77, -1041, 26.08, 169.81, 156.48
400942, 204, -46, -4054, -19, 37, 11, 316, -70, -1029, 26.08, 169.81, 156.48
400952, 148, -10, -3942, -17, 38, 11, 326, -69, -1042, 26.08, 169.81, 156.47
400962, 162, -70, -4032, -21, 37, 11, 317, -66, -1040, 26.07, 169.80, 156.46
400973, 188, -32, -3988, -17, 36, 12, 320, -70, -1041, 26.07, 169.80, 156.45
400982, 190, -36, -3986, -18, 37, 13, 326, -71, -1038, 26.06, 169.80, 156.44
400992, 182, -8, -3976, -18, 37, 9, 324, -83, -1042, 26.06, 169.80, 156.44
401002, 154, 8, -3966, -20, 38, 11, 325, -75, -1041, 26.06, 169.79, 156.43
401012, 158, -42, -4022, -20, 38, 9, 322, -66, -1040, 26.05, 169.79, 156.42
401023, 172, -56, -3986, -18, 38, 11, 319, -66, -1042, 26.05, 169.79, 156.41
401032, 170, -48, -3994, -19, 38, 11, 325, -72, -1034, 26.05, 169.79, 156.40
401042, 170, -24, -3968, -20, 39, 12, 316, -72, -1036, 26.04, 169.78, 156.39
401052, 130, -14, -3972, -19, 36, 11, 322, -71, -1042, 26.04, 169.78, 156.39
401062, 196, -48, -3990, -20, 37, 9, 329, -76, -1035, 26.04, 169.78, 156.38
401073, 218, -82, -4026, -18, 36, 11, 320, -75, -1051, 26.03, 169.78, 156.37
401082, 184, -38, -4016, -17, 39, 9, 320, -82, -1034, 26.03, 169.78, 156.36
401092, 144, -46, -3982, -16, 38, 11, 320, -65, -1034, 26.03, 169.77, 156.35
401102, 146, -30, -4034, -18, 37, 11, 318, -65, -1041, 26.03, 169.77, 156.35
401113, 198, -18, -4026, -18, 37, 12, 323, -75, -1039, 26.02, 169.77, 156.34
401122, 150, -34, -4016, -18, 37, 12, 319, -73, -1038, 26.02, 169.77, 156.33
